frame_idx,video_epoch,cloud_ordinal,cloud_delta_s,n_points_exported
1638,1785426702.2037659,291,-0.10106301307678223,2711
1641,1785426702.303766,292,0.0012366771697998047,2733
1644,1785426702.403766,293,0.09485435485839844,2688
1647,1785426702.503766,293,-0.0051457881927490234,2688
1650,1785426702.603766,294,0.09670615196228027,2804
1653,1785426702.7037659,294,-0.003293752670288086,2804
1656,1785426702.803766,295,0.09850525856018066,2839
1659,1785426702.903766,295,-0.0014946460723876953,2839
1662,1785426703.003766,296,0.10074973106384277,2985
1665,1785426703.103766,296,0.0007498264312744141,2985
1668,1785426703.2037659,296,-0.09925007820129395,2985
1671,1785426703.303766,297,0.00018072128295898438,2968
1674,1785426703.403766,297,-0.09981918334960938,2968
1677,1785426703.503766,298,0.001390218734741211,2281
1680,1785426703.603766,298,-0.09860968589782715,2281
1683,1785426703.7037659,299,-0.0007812976837158203,2349
1686,1785426703.803766,299,-0.10078144073486328,2349
1689,1785426703.903766,300,0.001535177230834961,2377
1692,1785426704.003766,301,0.0951073169708252,2287
1695,1785426704.103766,301,-0.004892587661743164,2287
1698,1785426704.2037659,302,0.09788775444030762,2363
1701,1785426704.303766,302,-0.0021123886108398438,2363
1704,1785426704.403766,303,0.09939217567443848,2363
1707,1785426704.503766,303,-0.0006079673767089844,2363
1710,1785426704.603766,303,-0.10060787200927734,2363
1713,1785426704.7037659,304,0.0015311241149902344,2362
1716,1785426704.803766,305,0.09531831741333008,2278
1719,1785426704.903766,305,-0.004681587219238281,2278
1722,1785426705.003766,306,0.09812378883361816,2349
1725,1785426705.103766,306,-0.0018761157989501953,2349
1728,1785426705.2037659,307,0.1000974178314209,2341
1731,1785426705.303766,307,9.72747802734375e-05,2341
1734,1785426705.403766,307,-0.09990262985229492,2341
1737,1785426705.503766,308,0.0014607906341552734,2939
1740,1785426705.603766,309,0.09620189666748047,2671
1743,1785426705.7037659,309,-0.0037980079650878906,2671
1746,1785426705.803766,310,0.09842395782470703,2478
1749,1785426705.903766,310,-0.0015759468078613281,2478
1752,1785426706.003766,311,0.10055112838745117,2478
1755,1785426706.103766,311,0.0005512237548828125,2478
1758,1785426706.2037659,311,-0.09944868087768555,2478
1761,1785426706.303766,312,0.0015990734100341797,2435
1764,1785426706.403766,312,-0.09840083122253418,2435
1767,1785426706.503766,313,0.0003292560577392578,2526
1770,1785426706.603766,313,-0.0996706485748291,2526
1773,1785426706.7037659,314,0.0013575553894042969,2518
1776,1785426706.803766,314,-0.09864258766174316,2518
1779,1785426706.903766,315,0.0006735324859619141,2592
1782,1785426707.003766,315,-0.09932661056518555,2592
1785,1785426707.103766,316,0.0015413761138916016,2596
1788,1785426707.2037659,316,-0.09845852851867676,2596
1791,1785426707.303766,317,0.0020062923431396484,2585
1794,1785426707.403766,317,-0.09799361228942871,2585
1797,1785426707.503766,318,-0.0016906261444091797,2631
1800,1785426707.603766,319,0.10065913200378418,2678
1803,1785426707.7037659,319,0.0006592273712158203,2678
1806,1785426707.803766,319,-0.09934091567993164,2678
1809,1785426707.903766,320,0.0014333724975585938,2643
1812,1785426708.003766,321,0.0971381664276123,2752
1815,1785426708.103766,321,-0.0028617382049560547,2752
1818,1785426708.2037659,322,0.09858155250549316,2751
1821,1785426708.303766,322,-0.0014185905456542969,2751
1824,1785426708.403766,323,0.10123872756958008,2736
1827,1785426708.503766,323,0.0012385845184326172,2736
1830,1785426708.603766,324,0.09477066993713379,2652
1833,1785426708.7037659,324,-0.00522923469543457,2652
1836,1785426708.803766,325,0.09773683547973633,2780
1839,1785426708.903766,325,-0.0022630691528320312,2780
1842,1785426709.003766,326,0.10026335716247559,2819
1845,1785426709.103766,326,0.00026345252990722656,2819
1848,1785426709.2037659,326,-0.09973645210266113,2819
1851,1785426709.303766,327,0.001405954360961914,2805
1854,1785426709.403766,328,0.09604263305664062,2871
1857,1785426709.503766,328,-0.003957509994506836,2871
1860,1785426709.603766,329,0.09807419776916504,2924
1863,1785426709.7037659,329,-0.0019257068634033203,2924
1866,1785426709.803766,330,0.09952855110168457,2949
1869,1785426709.903766,330,-0.00047135353088378906,2949
1872,1785426710.003766,330,-0.10047149658203125,2949
1875,1785426710.103766,331,0.0013976097106933594,2303
1878,1785426710.2037659,331,-0.098602294921875,2303
1881,1785426710.303766,332,-0.0002994537353515625,2274
1884,1785426710.403766,332,-0.10029935836791992,2274
1887,1785426710.503766,333,0.0021560192108154297,2274
1890,1785426710.603766,333,-0.09784388542175293,2274
1893,1785426710.7037659,334,-0.00043272972106933594,2331
1896,1785426710.803766,334,-0.1004328727722168,2331
1899,1785426710.903766,335,0.0014293193817138672,2327
1902,1785426711.003766,336,0.09609198570251465,2327
1905,1785426711.103766,336,-0.003907918930053711,2327
1908,1785426711.2037659,337,0.09847378730773926,2399
1911,1785426711.303766,337,-0.0015263557434082031,2399
1914,1785426711.403766,338,0.1004183292388916,2415
1917,1785426711.503766,338,0.0004181861877441406,2415
1920,1785426711.603766,339,0.0949714183807373,2354
1923,1785426711.7037659,339,-0.005028486251831055,2354
1926,1785426711.803766,340,0.09742569923400879,2466
1929,1785426711.903766,340,-0.0025742053985595703,2466
1932,1785426712.003766,341,0.09951448440551758,2465
1935,1785426712.103766,341,-0.00048542022705078125,2465
1938,1785426712.2037659,341,-0.10048532485961914,2465
1941,1785426712.303766,342,0.0010673999786376953,2465
1944,1785426712.403766,342,-0.09893250465393066,2465
1947,1785426712.503766,343,0.0016949176788330078,2384
1950,1785426712.603766,344,0.09793448448181152,2452
1953,1785426712.7037659,344,-0.002065420150756836,2452
1956,1785426712.803766,345,0.10065579414367676,2486
1959,1785426712.903766,345,0.0006558895111083984,2486
1962,1785426713.003766,345,-0.09934425354003906,2486
1965,1785426713.103766,346,0.0015635490417480469,2489
1968,1785426713.2037659,347,0.09840750694274902,2500
1971,1785426713.303766,347,-0.0015926361083984375,2500
1974,1785426713.403766,348,0.1008143424987793,2500
1977,1785426713.503766,348,0.0008141994476318359,2500
1980,1785426713.603766,348,-0.09918570518493652,2500
1983,1785426713.7037659,349,0.001600503921508789,2500
1986,1785426713.803766,349,-0.09839963912963867,2500
1989,1785426713.903766,350,0.002357006072998047,2636
1992,1785426714.003766,350,-0.09764313697814941,2636
1995,1785426714.103766,351,-0.0007307529449462891,2607
1998,1785426714.2037659,351,-0.10073065757751465,2607
2001,1785426714.303766,352,0.0016474723815917969,2625
2004,1785426714.403766,352,-0.09835243225097656,2625
2007,1785426714.503766,353,-0.00016236305236816406,2644
2010,1785426714.603766,353,-0.10016226768493652,2644
2013,1785426714.7037659,354,0.0015311241149902344,2611
2016,1785426714.803766,355,0.09668445587158203,2629
2019,1785426714.903766,355,-0.003315448760986328,2629
2022,1785426715.003766,356,0.09888243675231934,2634
2025,1785426715.103766,356,-0.0011174678802490234,2634
2028,1785426715.2037659,357,0.10086345672607422,2586
2031,1785426715.303766,357,0.0008633136749267578,2586
2034,1785426715.403766,357,-0.0991365909576416,2586
2037,1785426715.503766,358,0.001584768295288086,2542
2040,1785426715.603766,359,0.09638381004333496,2545
2043,1785426715.7037659,359,-0.0036160945892333984,2545
2046,1785426715.803766,360,0.09866571426391602,2478
2049,1785426715.903766,360,-0.0013341903686523438,2478
2052,1785426716.003766,361,0.10120606422424316,2420
2055,1785426716.103766,361,0.0012061595916748047,2420
2058,1785426716.2037659,362,0.09605789184570312,2420
2061,1785426716.303766,362,-0.003942251205444336,2420
2064,1785426716.403766,363,0.0979158878326416,2717
2067,1785426716.503766,363,-0.0020842552185058594,2717
2070,1785426716.603766,364,0.10156106948852539,2694
2073,1785426716.7037659,364,0.0015611648559570312,2694
2076,1785426716.803766,364,-0.09843897819519043,2694
2079,1785426716.903766,365,0.0016841888427734375,2694
2082,1785426717.003766,366,0.09800124168395996,2600
2085,1785426717.103766,366,-0.0019986629486083984,2600
2088,1785426717.2037659,367,0.10009050369262695,2611
2091,1785426717.303766,367,9.036064147949219e-05,2611
2094,1785426717.403766,367,-0.09990954399108887,2611
2097,1785426717.503766,368,0.0016312599182128906,2545
2100,1785426717.603766,368,-0.09836864471435547,2545
2103,1785426717.7037659,369,0.0005319118499755859,2481
2106,1785426717.803766,370,0.09508728981018066,2435
2109,1785426717.903766,370,-0.004912614822387695,2435
2112,1785426718.003766,371,0.0981285572052002,2551
2115,1785426718.103766,371,-0.001871347427368164,2551
2118,1785426718.2037659,372,0.09968972206115723,2572
2121,1785426718.303766,372,-0.0003104209899902344,2572
2124,1785426718.403766,372,-0.1003103256225586,2572
2127,1785426718.503766,373,0.0010914802551269531,2603
2130,1785426718.603766,374,0.09513354301452637,2539
2133,1785426718.7037659,374,-0.004866361618041992,2539
2136,1785426718.803766,375,0.09776735305786133,2640
2139,1785426718.903766,375,-0.0022325515747070312,2640
2142,1785426719.003766,376,0.09906339645385742,2656
2145,1785426719.103766,376,-0.0009365081787109375,2656
2148,1785426719.2037659,376,-0.1009364128112793,2656
2151,1785426719.303766,377,0.0016918182373046875,2656
2154,1785426719.403766,378,0.0965266227722168,2613
2157,1785426719.503766,378,-0.003473520278930664,2613
2160,1785426719.603766,379,0.09783768653869629,2685
2163,1785426719.7037659,379,-0.0021622180938720703,2685
2166,1785426719.803766,380,0.09940481185913086,2731
2169,1785426719.903766,380,-0.0005950927734375,2731
2172,1785426720.003766,380,-0.10059523582458496,2731
2175,1785426720.103766,381,0.0017077922821044922,2762
2178,1785426720.2037659,382,0.09818840026855469,2712
2181,1785426720.303766,382,-0.0018117427825927734,2712
2184,1785426720.403766,383,0.10167241096496582,2902
2187,1785426720.503766,383,0.0016722679138183594,2902
2190,1785426720.603766,383,-0.09832763671875,2902
2193,1785426720.7037659,384,-0.0009770393371582031,2838
2196,1785426720.803766,384,-0.10097718238830566,2838
2199,1785426720.903766,385,0.0017976760864257812,2937
2202,1785426721.003766,385,-0.09820246696472168,2937
2205,1785426721.103766,386,0.0025658607482910156,2930
2208,1785426721.2037659,386,-0.09743404388427734,2930
2211,1785426721.303766,387,-0.00028705596923828125,2952
2214,1785426721.403766,387,-0.10028696060180664,2952
2217,1785426721.503766,388,0.0010788440704345703,2952
2220,1785426721.603766,388,-0.09892106056213379,2952
2223,1785426721.7037659,389,0.0017709732055664062,2285
2226,1785426721.803766,389,-0.09822916984558105,2285
2229,1785426721.903766,390,0.0018780231475830078,2285
2232,1785426722.003766,390,-0.09812211990356445,2285
2235,1785426722.103766,391,-0.0013148784637451172,2445
2238,1785426722.2037659,392,0.10111594200134277,2481
2241,1785426722.303766,392,0.0011157989501953125,2481
2244,1785426722.403766,392,-0.09888410568237305,2481
2247,1785426722.503766,393,0.001298666000366211,2479
2250,1785426722.603766,394,0.09776091575622559,2512
2253,1785426722.7037659,394,-0.0022389888763427734,2512
2256,1785426722.803766,395,0.09893608093261719,2666
2259,1785426722.903766,395,-0.0010638236999511719,2666
2262,1785426723.003766,395,-0.10106396675109863,2666
2265,1785426723.103766,396,0.00118255615234375,2751
2268,1785426723.2037659,396,-0.09881734848022461,2751
2271,1785426723.303766,397,0.0011630058288574219,2784
2274,1785426723.403766,398,0.09813427925109863,2783
2277,1785426723.503766,398,-0.0018658638000488281,2783
2280,1785426723.603766,399,0.10071754455566406,2886
2283,1785426723.7037659,399,0.0007176399230957031,2886
2286,1785426723.803766,399,-0.09928250312805176,2886
2289,1785426723.903766,400,0.0015366077423095703,2903
2292,1785426724.003766,400,-0.09846353530883789,2903
2295,1785426724.103766,401,0.0019693374633789062,2898
2298,1785426724.2037659,401,-0.09803056716918945,2898
2301,1785426724.303766,402,0.0013017654418945312,2854
2304,1785426724.403766,402,-0.09869813919067383,2854
2307,1785426724.503766,403,0.0012128353118896484,2854
2310,1785426724.603766,403,-0.09878706932067871,2854
2313,1785426724.7037659,404,0.001561880111694336,2803
2316,1785426724.803766,404,-0.09843826293945312,2803
2319,1785426724.903766,405,0.0013501644134521484,2732
2322,1785426725.003766,406,0.09778404235839844,2752
2325,1785426725.103766,406,-0.002215862274169922,2752
2328,1785426725.2037659,407,0.09993672370910645,2762
2331,1785426725.303766,407,-6.341934204101562e-05,2762
2334,1785426725.403766,408,0.09897613525390625,2690
2337,1785426725.503766,408,-0.001024007797241211,2690
2340,1785426725.603766,408,-0.10102391242980957,2690
2343,1785426725.7037659,409,0.0013513565063476562,2704
2346,1785426725.803766,410,0.0984494686126709,2690
2349,1785426725.903766,410,-0.001550436019897461,2690
2352,1785426726.003766,411,0.10033941268920898,2680
2355,1785426726.103766,411,0.000339508056640625,2680
2358,1785426726.2037659,412,0.09937095642089844,2644
2361,1785426726.303766,412,-0.0006291866302490234,2644
2364,1785426726.403766,412,-0.10062909126281738,2644
2367,1785426726.503766,413,0.0016355514526367188,2651
2370,1785426726.603766,413,-0.09836435317993164,2651
2373,1785426726.7037659,414,-0.0013992786407470703,2613
2376,1785426726.803766,415,0.10139298439025879,2637
2379,1785426726.903766,415,0.0013930797576904297,2637
2382,1785426727.003766,415,-0.09860706329345703,2637
2385,1785426727.103766,416,0.0019559860229492188,2576
2388,1785426727.2037659,416,-0.09804391860961914,2576
2391,1785426727.303766,417,0.0013806819915771484,2576
2394,1785426727.403766,417,-0.09861922264099121,2576
2397,1785426727.503766,418,0.0009410381317138672,2584
2400,1785426727.603766,418,-0.09905886650085449,2584
2403,1785426727.7037659,419,0.0019941329956054688,2564
2406,1785426727.803766,419,-0.09800601005554199,2564
2409,1785426727.903766,420,0.00029754638671875,2441
2412,1785426728.003766,420,-0.09970259666442871,2441
2415,1785426728.103766,421,0.0014739036560058594,2434
2418,1785426728.2037659,421,-0.0985260009765625,2434
2421,1785426728.303766,422,0.0006315708160400391,2325
2424,1785426728.403766,422,-0.09936833381652832,2325
2427,1785426728.503766,423,0.0008909702301025391,2273
2430,1785426728.603766,423,-0.09910893440246582,2273
2433,1785426728.7037659,424,0.00041604042053222656,2867
2436,1785426728.803766,425,0.09811592102050781,2818
2439,1785426728.903766,425,-0.0018839836120605469,2818
2442,1785426729.003766,426,0.09917116165161133,2762
2445,1785426729.103766,426,-0.0008287429809570312,2762
2448,1785426729.2037659,426,-0.10082864761352539,2762
2451,1785426729.303766,427,0.0014941692352294922,2678
2454,1785426729.403766,427,-0.09850573539733887,2678
2457,1785426729.503766,428,0.00014734268188476562,2599
2460,1785426729.603766,429,0.09789156913757324,2493
2463,1785426729.7037659,429,-0.002108335494995117,2493
2466,1785426729.803766,430,0.09943008422851562,2493
2469,1785426729.903766,430,-0.0005698204040527344,2493
2472,1785426730.003766,431,0.09888291358947754,2303
2475,1785426730.103766,431,-0.0011169910430908203,2303
2478,1785426730.2037659,431,-0.10111689567565918,2303
2481,1785426730.303766,432,0.0015251636505126953,2276
2484,1785426730.403766,432,-0.09847474098205566,2276
2487,1785426730.503766,433,-0.0011463165283203125,2173
2490,1785426730.603766,434,0.10073018074035645,2118
2493,1785426730.7037659,434,0.0007302761077880859,2118
2496,1785426730.803766,435,0.09902381896972656,2012
2499,1785426730.903766,435,-0.0009760856628417969,2012
2502,1785426731.003766,436,0.10043478012084961,2051
2505,1785426731.103766,436,0.00043487548828125,2051
2508,1785426731.2037659,437,0.09947729110717773,2034
2511,1785426731.303766,437,-0.0005228519439697266,2034
2514,1785426731.403766,437,-0.10052275657653809,2034
2517,1785426731.503766,438,0.0028984546661376953,2028
2520,1785426731.603766,438,-0.09710144996643066,2028
2523,1785426731.7037659,439,0.001466512680053711,2949
2526,1785426731.803766,440,0.09689831733703613,2046
2529,1785426731.903766,440,-0.0031015872955322266,2046
2532,1785426732.003766,441,0.09805417060852051,2088
2535,1785426732.103766,441,-0.0019457340240478516,2088
2538,1785426732.2037659,442,0.09986996650695801,2088
2541,1785426732.303766,442,-0.00013017654418945312,2088
2544,1785426732.403766,442,-0.10013008117675781,2088
2547,1785426732.503766,443,0.001300811767578125,2137
2550,1785426732.603766,444,0.09689950942993164,2178
