x,y,z,t_mean_c,t_std_c,n_obs,material,solar_absorptance,u_value_w_m2k,plausible,flag_reason
23.900000000000002,0.9,0.5,38.223,1.233,78,glass,0.1,9.5339,0,solar_suspected
23.900000000000002,0.9,0.7000000000000001,38.604,1.468,108,glass,0.1,9.9757,0,solar_suspected
23.900000000000002,0.9,0.9,38.909,1.101,40,glass,0.1,10.3293,0,solar_suspected
23.900000000000002,0.9,1.1,39.174,1.264,59,glass,0.1,10.6365,0,solar_suspected
23.900000000000002,0.9,1.3,39.242,1.172,31,glass,0.1,10.7154,0,solar_suspected
23.900000000000002,0.9,1.5,39.082,1.263,27,glass,0.1,10.5299,0,solar_suspected
23.900000000000002,0.9,1.7000000000000002,38.128,1.797,105,glass,0.1,9.4238,0,solar_suspected
23.900000000000002,0.9,1.9000000000000001,38.732,1.31,8,glass,0.1,10.1241,0,solar_suspected
23.900000000000002,1.1,-0.30000000000000004,36.412,1.334,560,glass,0.1,7.4342,1,
23.900000000000002,1.1,-0.1,36.798,0.727,86,glass,0.1,7.8817,1,
23.900000000000002,1.1,0.1,37.574,0.181,15,glass,0.1,8.7814,0,solar_suspected
23.900000000000002,1.1,0.30000000000000004,37.658,0.333,6,glass,0.1,8.8788,0,solar_suspected
23.900000000000002,1.1,0.5,37.906,1.549,72,glass,0.1,9.1664,0,solar_suspected
23.900000000000002,1.1,0.7000000000000001,37.948,1.861,165,glass,0.1,9.2151,0,solar_suspected
23.900000000000002,1.1,0.9,38.989,0.678,20,glass,0.1,10.422,0,solar_suspected
23.900000000000002,1.1,1.1,39.017,0.77,15,glass,0.1,10.4545,0,solar_suspected
23.900000000000002,1.1,1.3,38.659,1.709,23,glass,0.1,10.0394,0,solar_suspected
23.900000000000002,1.1,1.5,38.579,1.564,43,glass,0.1,9.9467,0,solar_suspected
23.900000000000002,1.1,1.7000000000000002,38.101,1.666,63,glass,0.1,9.3925,0,solar_suspected
23.900000000000002,1.1,1.9000000000000001,39.035,1.606,9,glass,0.1,10.4754,0,solar_suspected
23.900000000000002,1.3,-0.30000000000000004,36.363,1.35,533,glass,0.1,7.3774,1,
23.900000000000002,1.3,-0.1,36.731,0.71,83,glass,0.1,7.8041,1,
23.900000000000002,1.3,0.1,37.301,0.208,15,glass,0.1,8.4649,0,solar_suspected
23.900000000000002,1.3,0.30000000000000004,37.809,0.076,7,glass,0.1,9.0539,0,solar_suspected
23.900000000000002,1.3,0.5,38.049,1.414,80,glass,0.1,9.3322,0,solar_suspected
23.900000000000002,1.3,0.7000000000000001,37.719,2.033,191,glass,0.1,8.9496,0,solar_suspected
23.900000000000002,1.3,0.9,39.022,0.26,26,glass,0.1,10.4603,0,solar_suspected
23.900000000000002,1.3,1.1,38.962,0.295,13,concrete,0.65,10.3907,0,implausible
23.900000000000002,1.3,1.3,39.459,1.186,17,glass,0.1,10.967,0,solar_suspected
23.900000000000002,1.3,1.5,38.051,1.839,28,glass,0.1,9.3345,0,solar_suspected
23.900000000000002,1.3,1.7000000000000002,38.193,1.592,92,glass,0.1,9.4991,0,solar_suspected
23.900000000000002,1.3,1.9000000000000001,40.274,0.0,1,glass,0.1,11.9119,0,solar_suspected
23.900000000000002,1.5,-0.30000000000000004,36.265,1.345,498,glass,0.1,7.2638,1,
23.900000000000002,1.5,-0.1,36.735,1.234,208,glass,0.1,7.8087,1,
23.900000000000002,1.5,0.1,37.07,1.646,112,glass,0.1,8.1971,0,solar_suspected
23.900000000000002,1.5,0.30000000000000004,37.295,1.501,78,glass,0.1,8.458,0,solar_suspected
23.900000000000002,1.5,0.5,37.89,1.459,115,glass,0.1,9.1478,0,solar_suspected
23.900000000000002,1.5,0.7000000000000001,37.584,1.959,211,glass,0.1,8.793,0,solar_suspected
23.900000000000002,1.5,0.9,38.725,1.496,88,glass,0.1,10.1159,0,solar_suspected
23.900000000000002,1.5,1.1,38.759,1.279,82,glass,0.1,10.1554,0,solar_suspected
23.900000000000002,1.5,1.3,38.335,1.69,69,glass,0.1,9.6638,0,solar_suspected
23.900000000000002,1.5,1.5,38.077,2.131,40,glass,0.1,9.3646,0,solar_suspected
23.900000000000002,1.5,1.7000000000000002,38.534,1.61,147,glass,0.1,9.8945,0,solar_suspected
23.900000000000002,1.5,1.9000000000000001,38.614,1.199,3,glass,0.1,9.9872,0,solar_suspected
23.900000000000002,1.7000000000000002,-0.30000000000000004,36.204,1.285,478,glass,0.1,7.193,1,
23.900000000000002,1.7000000000000002,-0.1,36.448,1.396,310,glass,0.1,7.4759,1,
23.900000000000002,1.7000000000000002,0.1,36.478,1.722,199,glass,0.1,7.5107,1,
23.900000000000002,1.7000000000000002,0.30000000000000004,36.781,1.772,178,glass,0.1,7.862,1,
23.900000000000002,1.7000000000000002,0.5,37.428,1.652,166,glass,0.1,8.6122,0,solar_suspected
23.900000000000002,1.7000000000000002,0.7000000000000001,37.779,1.851,175,glass,0.1,9.0191,0,solar_suspected
23.900000000000002,1.7000000000000002,0.9,38.05,1.752,162,glass,0.1,9.3333,0,solar_suspected
23.900000000000002,1.7000000000000002,1.1,38.434,1.656,143,glass,0.1,9.7786,0,solar_suspected
23.900000000000002,1.7000000000000002,1.3,38.549,1.741,107,glass,0.1,9.9119,0,solar_suspected
23.900000000000002,1.7000000000000002,1.5,38.073,1.848,103,glass,0.1,9.36,0,solar_suspected
23.900000000000002,1.7000000000000002,1.7000000000000002,38.311,1.624,123,glass,0.1,9.6359,0,solar_suspected
23.900000000000002,1.7000000000000002,1.9000000000000001,39.397,0.929,7,glass,0.1,10.8951,0,solar_suspected
23.900000000000002,1.9000000000000001,-0.30000000000000004,35.842,1.431,524,glass,0.1,6.7733,1,
23.900000000000002,1.9000000000000001,-0.1,36.038,1.488,215,glass,0.1,7.0006,1,
23.900000000000002,1.9000000000000001,0.1,35.464,1.78,81,glass,0.1,6.3351,1,
23.900000000000002,1.9000000000000001,0.30000000000000004,35.988,1.853,109,glass,0.1,6.9426,1,
23.900000000000002,1.9000000000000001,0.5,37.001,1.888,176,glass,0.1,8.1171,0,solar_suspected
23.900000000000002,1.9000000000000001,0.7000000000000001,37.41,1.905,240,glass,0.1,8.5913,0,solar_suspected
23.900000000000002,1.9000000000000001,0.9,37.13,1.752,110,glass,0.1,8.2667,0,solar_suspected
23.900000000000002,1.9000000000000001,1.1,37.165,1.145,27,glass,0.1,8.3072,0,solar_suspected
23.900000000000002,1.9000000000000001,1.3,37.72,1.524,38,glass,0.1,8.9507,0,solar_suspected
23.900000000000002,1.9000000000000001,1.5,37.824,1.639,109,glass,0.1,9.0713,0,solar_suspected
23.900000000000002,1.9000000000000001,1.7000000000000002,38.095,1.4,153,glass,0.1,9.3855,0,solar_suspected
23.900000000000002,1.9000000000000001,1.9000000000000001,39.105,1.364,13,glass,0.1,10.5565,0,solar_suspected
23.900000000000002,2.1,-0.30000000000000004,35.549,1.533,548,glass,0.1,6.4336,1,
23.900000000000002,2.1,-0.1,35.605,1.581,236,glass,0.1,6.4986,1,
23.900000000000002,2.1,0.1,35.383,1.757,85,glass,0.1,6.2412,1,
23.900000000000002,2.1,0.30000000000000004,35.352,1.794,97,glass,0.1,6.2052,1,
23.900000000000002,2.1,0.5,36.244,2.01,182,glass,0.1,7.2394,1,
23.900000000000002,2.1,0.7000000000000001,37.084,2.086,278,glass,0.1,8.2133,0,solar_suspected
23.900000000000002,2.1,0.9,37.344,1.931,140,glass,0.1,8.5148,0,solar_suspected
23.900000000000002,2.1,1.1,37.323,1.799,112,glass,0.1,8.4904,0,solar_suspected
23.900000000000002,2.1,1.3,37.787,2.19,138,glass,0.1,9.0284,0,solar_suspected
23.900000000000002,2.1,1.5,37.753,1.748,109,glass,0.1,8.989,0,solar_suspected
23.900000000000002,2.1,1.7000000000000002,37.968,1.518,153,glass,0.1,9.2383,0,solar_suspected
23.900000000000002,2.1,1.9000000000000001,38.946,1.53,22,glass,0.1,10.3722,0,solar_suspected
23.900000000000002,2.3000000000000003,-0.30000000000000004,35.311,1.53,469,glass,0.1,6.1577,1,
23.900000000000002,2.3000000000000003,-0.1,35.397,1.611,427,glass,0.1,6.2574,1,
23.900000000000002,2.3000000000000003,0.1,35.797,1.834,309,glass,0.1,6.7212,1,
23.900000000000002,2.3000000000000003,0.30000000000000004,36.086,1.947,269,glass,0.1,7.0562,1,
23.900000000000002,2.3000000000000003,0.5,36.438,1.987,249,glass,0.1,7.4643,1,
23.900000000000002,2.3000000000000003,0.7000000000000001,37.023,2.099,225,glass,0.1,8.1426,0,solar_suspected
23.900000000000002,2.3000000000000003,0.9,37.188,2.196,287,glass,0.1,8.3339,0,solar_suspected
23.900000000000002,2.3000000000000003,1.1,37.262,2.104,375,glass,0.1,8.4197,0,solar_suspected
23.900000000000002,2.3000000000000003,1.3,37.412,2.128,329,glass,0.1,8.5936,0,solar_suspected
23.900000000000002,2.3000000000000003,1.5,37.706,2.112,225,glass,0.1,8.9345,0,solar_suspected
23.900000000000002,2.3000000000000003,1.7000000000000002,37.68,2.032,224,glass,0.1,8.9043,0,solar_suspected
23.900000000000002,2.3000000000000003,1.9000000000000001,38.393,2.451,9,glass,0.1,9.731,0,solar_suspected
24.1,-0.5,-0.30000000000000004,35.437,1.196,249,glass,0.1,6.3038,1,
24.1,-0.5,-0.1,35.648,1.297,329,glass,0.1,6.5484,1,
24.1,-0.5,0.1,36.381,1.54,294,glass,0.1,7.3983,1,
24.1,-0.5,0.30000000000000004,36.596,1.564,262,glass,0.1,7.6475,1,
24.1,-0.5,0.5,36.967,1.629,236,glass,0.1,8.0777,0,solar_suspected
24.1,-0.5,0.7000000000000001,37.386,1.656,209,glass,0.1,8.5635,0,solar_suspected
24.1,-0.5,0.9,37.46,1.643,226,glass,0.1,8.6493,0,solar_suspected
24.1,-0.5,1.1,37.614,1.655,284,glass,0.1,8.8278,0,solar_suspected
24.1,-0.5,1.3,38.066,1.712,254,glass,0.1,9.3519,0,solar_suspected
24.1,-0.5,1.5,38.12,1.798,163,glass,0.1,9.4145,0,solar_suspected
24.1,-0.5,1.7000000000000002,36.978,1.735,83,glass,0.1,8.0904,0,solar_suspected
24.1,-0.30000000000000004,-0.30000000000000004,35.67,1.175,458,glass,0.1,6.5739,1,
24.1,-0.30000000000000004,-0.1,35.808,1.197,838,glass,0.1,6.7339,1,
24.1,-0.30000000000000004,0.1,36.314,1.52,698,glass,0.1,7.3206,1,
24.1,-0.30000000000000004,0.30000000000000004,36.476,1.621,610,glass,0.1,7.5084,1,
24.1,-0.30000000000000004,0.5,36.839,1.702,580,glass,0.1,7.9293,1,
24.1,-0.30000000000000004,0.7000000000000001,37.055,1.84,483,glass,0.1,8.1797,0,solar_suspected
24.1,-0.30000000000000004,0.9,37.454,1.758,454,glass,0.1,8.6423,0,solar_suspected
24.1,-0.30000000000000004,1.1,37.694,1.754,553,glass,0.1,8.9206,0,solar_suspected
24.1,-0.30000000000000004,1.3,37.919,1.771,515,glass,0.1,9.1814,0,solar_suspected
24.1,-0.30000000000000004,1.5,37.634,1.884,366,glass,0.1,8.851,0,solar_suspected
24.1,-0.30000000000000004,1.7000000000000002,36.994,1.699,285,glass,0.1,8.109,0,solar_suspected
24.1,-0.30000000000000004,1.9000000000000001,37.374,1.054,5,glass,0.1,8.5496,0,solar_suspected
24.1,-0.1,-0.30000000000000004,35.965,1.137,469,glass,0.1,6.9159,1,
24.1,-0.1,-0.1,36.001,1.191,846,glass,0.1,6.9577,1,
24.1,-0.1,0.1,36.486,1.555,728,glass,0.1,7.52,1,
24.1,-0.1,0.30000000000000004,36.712,1.643,649,glass,0.1,7.782,1,
24.1,-0.1,0.5,37.068,1.707,567,glass,0.1,8.1948,0,solar_suspected
24.1,-0.1,0.7000000000000001,37.292,1.864,513,glass,0.1,8.4545,0,solar_suspected
24.1,-0.1,0.9,37.776,1.784,475,glass,0.1,9.0157,0,solar_suspected
24.1,-0.1,1.1,38.062,1.7,620,glass,0.1,9.3472,0,solar_suspected
24.1,-0.1,1.3,38.168,1.841,541,glass,0.1,9.4701,0,solar_suspected
24.1,-0.1,1.5,38.101,1.898,417,glass,0.1,9.3925,0,solar_suspected
24.1,-0.1,1.7000000000000002,37.332,1.78,271,glass,0.1,8.5009,0,solar_suspected
24.1,0.1,-0.30000000000000004,36.185,1.049,461,glass,0.1,7.171,1,
24.1,0.1,-0.1,36.261,1.103,850,glass,0.1,7.2591,1,
24.1,0.1,0.1,36.729,1.481,717,glass,0.1,7.8017,1,
24.1,0.1,0.30000000000000004,36.903,1.618,636,glass,0.1,8.0035,0,solar_suspected
24.1,0.1,0.5,37.383,1.613,576,glass,0.1,8.56,0,solar_suspected
24.1,0.1,0.7000000000000001,37.685,1.673,513,glass,0.1,8.9101,0,solar_suspected
24.1,0.1,0.9,38.126,1.682,538,glass,0.1,9.4214,0,solar_suspected
24.1,0.1,1.1,38.331,1.553,600,glass,0.1,9.6591,0,solar_suspected
24.1,0.1,1.3,38.519,1.667,527,glass,0.1,9.8771,0,solar_suspected
24.1,0.1,1.5,38.355,1.678,413,glass,0.1,9.687,0,solar_suspected
24.1,0.1,1.7000000000000002,37.845,1.833,296,glass,0.1,9.0957,0,solar_suspected
24.1,0.30000000000000004,-0.30000000000000004,36.39,0.959,433,glass,0.1,7.4087,1,
24.1,0.30000000000000004,-0.1,36.487,1.012,841,glass,0.1,7.5212,1,
24.1,0.30000000000000004,0.1,37.02,1.418,723,glass,0.1,8.1391,0,solar_suspected
24.1,0.30000000000000004,0.30000000000000004,37.206,1.552,626,glass,0.1,8.3548,0,solar_suspected
24.1,0.30000000000000004,0.5,37.607,1.558,582,glass,0.1,8.8197,0,solar_suspected
24.1,0.30000000000000004,0.7000000000000001,37.879,1.641,444,glass,0.1,9.1351,0,solar_suspected
24.1,0.30000000000000004,0.9,38.44,1.628,531,glass,0.1,9.7855,0,solar_suspected
24.1,0.30000000000000004,1.1,38.628,1.491,619,glass,0.1,10.0035,0,solar_suspected
24.1,0.30000000000000004,1.3,38.668,1.704,561,glass,0.1,10.0499,0,solar_suspected
24.1,0.30000000000000004,1.5,38.512,1.648,434,glass,0.1,9.869,0,solar_suspected
24.1,0.30000000000000004,1.7000000000000002,38.042,1.671,308,glass,0.1,9.3241,0,solar_suspected
24.1,0.5,-0.30000000000000004,36.385,0.999,332,glass,0.1,7.4029,1,
24.1,0.5,-0.1,36.563,1.028,826,glass,0.1,7.6093,1,
24.1,0.5,0.1,37.097,1.454,740,glass,0.1,8.2284,0,solar_suspected
24.1,0.5,0.30000000000000004,37.273,1.517,627,glass,0.1,8.4325,0,solar_suspected
24.1,0.5,0.5,37.741,1.52,539,glass,0.1,8.9751,0,solar_suspected
24.1,0.5,0.7000000000000001,38.037,1.555,378,glass,0.1,9.3183,0,solar_suspected
24.1,0.5,0.9,38.417,1.645,546,glass,0.1,9.7588,0,solar_suspected
24.1,0.5,1.1,38.695,1.46,628,glass,0.1,10.0812,0,solar_suspected
24.1,0.5,1.3,38.768,1.662,547,glass,0.1,10.1658,0,solar_suspected
24.1,0.5,1.5,38.641,1.578,419,glass,0.1,10.0186,0,solar_suspected
24.1,0.5,1.7000000000000002,38.114,1.697,320,glass,0.1,9.4075,0,solar_suspected
24.1,0.7000000000000001,-0.30000000000000004,36.42,1.027,241,glass,0.1,7.4435,1,
24.1,0.7000000000000001,-0.1,36.585,1.125,824,glass,0.1,7.6348,1,
24.1,0.7000000000000001,0.1,37.043,1.484,702,glass,0.1,8.1658,0,solar_suspected
24.1,0.7000000000000001,0.30000000000000004,37.234,1.523,646,glass,0.1,8.3872,0,solar_suspected
24.1,0.7000000000000001,0.5,37.665,1.533,533,glass,0.1,8.887,0,solar_suspected
24.1,0.7000000000000001,0.7000000000000001,38.236,1.484,366,glass,0.1,9.549,0,solar_suspected
24.1,0.7000000000000001,0.9,38.484,1.578,528,glass,0.1,9.8365,0,solar_suspected
24.1,0.7000000000000001,1.1,38.723,1.456,640,glass,0.1,10.1136,0,solar_suspected
24.1,0.7000000000000001,1.3,38.771,1.704,556,glass,0.1,10.1693,0,solar_suspected
24.1,0.7000000000000001,1.5,38.606,1.594,410,glass,0.1,9.978,0,solar_suspected
24.1,0.7000000000000001,1.7000000000000002,38.056,1.735,300,glass,0.1,9.3403,0,solar_suspected
24.1,0.9,-0.30000000000000004,36.344,1.094,146,glass,0.1,7.3554,1,
24.1,0.9,-0.1,36.472,1.239,601,glass,0.1,7.5038,1,
24.1,0.9,0.1,37.012,1.651,547,glass,0.1,8.1299,0,solar_suspected
24.1,0.9,0.30000000000000004,37.155,1.724,545,glass,0.1,8.2957,0,solar_suspected
24.1,0.9,0.5,37.656,1.659,511,glass,0.1,8.8765,0,solar_suspected
24.1,0.9,0.7000000000000001,37.853,1.76,439,glass,0.1,9.1049,0,solar_suspected
24.1,0.9,0.9,38.561,1.618,503,glass,0.1,9.9258,0,solar_suspected
24.1,0.9,1.1,38.769,1.487,611,glass,0.1,10.167,0,solar_suspected
24.1,0.9,1.3,38.75,1.71,524,glass,0.1,10.1449,0,solar_suspected
24.1,0.9,1.5,38.627,1.562,399,glass,0.1,10.0023,0,solar_suspected
24.1,0.9,1.7000000000000002,38.515,1.952,253,glass,0.1,9.8725,0,solar_suspected
24.1,1.1,-0.30000000000000004,36.238,1.048,141,glass,0.1,7.2325,1,
24.1,1.1,-0.1,36.568,1.85,800,glass,0.1,7.6151,1,
24.1,1.1,0.1,36.973,1.872,692,glass,0.1,8.0846,0,solar_suspected
24.1,1.1,0.30000000000000004,37.053,1.791,653,glass,0.1,8.1774,0,solar_suspected
24.1,1.1,0.5,37.637,1.76,514,glass,0.1,8.8545,0,solar_suspected
24.1,1.1,0.7000000000000001,37.906,1.791,364,glass,0.1,9.1664,0,solar_suspected
24.1,1.1,0.9,38.34,1.751,528,glass,0.1,9.6696,0,solar_suspected
24.1,1.1,1.1,38.693,1.652,629,glass,0.1,10.0788,0,solar_suspected
24.1,1.1,1.3,38.67,1.751,544,glass,0.1,10.0522,0,solar_suspected
24.1,1.1,1.5,38.504,1.711,387,glass,0.1,9.8597,0,solar_suspected
24.1,1.1,1.7000000000000002,38.275,1.882,304,glass,0.1,9.5942,0,solar_suspected
24.1,1.3,-0.30000000000000004,36.049,0.945,130,glass,0.1,7.0133,1,
24.1,1.3,-0.1,36.435,1.677,775,glass,0.1,7.4609,1,
24.1,1.3,0.1,36.895,2.09,704,glass,0.1,7.9942,1,
24.1,1.3,0.30000000000000004,36.985,1.858,641,glass,0.1,8.0986,0,solar_suspected
24.1,1.3,0.5,37.476,1.73,521,glass,0.1,8.6678,0,solar_suspected
24.1,1.3,0.7000000000000001,37.832,1.788,329,glass,0.1,9.0806,0,solar_suspected
24.1,1.3,0.9,38.315,1.845,529,glass,0.1,9.6406,0,solar_suspected
24.1,1.3,1.1,38.628,1.667,635,glass,0.1,10.0035,0,solar_suspected
24.1,1.3,1.3,38.595,1.837,560,glass,0.1,9.9652,0,solar_suspected
24.1,1.3,1.5,38.47,1.809,393,glass,0.1,9.8203,0,solar_suspected
24.1,1.3,1.7000000000000002,38.216,1.837,235,glass,0.1,9.5258,0,solar_suspected
24.1,1.3,1.9000000000000001,40.52,0.0,1,glass,0.1,12.1971,0,solar_suspected
24.1,1.5,-0.30000000000000004,35.891,1.309,130,glass,0.1,6.8301,1,
24.1,1.5,-0.1,36.317,1.547,657,glass,0.1,7.3241,1,
24.1,1.5,0.1,36.769,1.904,611,glass,0.1,7.8481,1,
24.1,1.5,0.30000000000000004,36.821,1.911,580,glass,0.1,7.9084,1,
24.1,1.5,0.5,37.47,1.811,486,glass,0.1,8.6609,0,solar_suspected
24.1,1.5,0.7000000000000001,37.806,1.738,309,glass,0.1,9.0504,0,solar_suspected
24.1,1.5,0.9,38.151,1.801,476,glass,0.1,9.4504,0,solar_suspected
24.1,1.5,1.1,38.535,1.7,561,glass,0.1,9.8957,0,solar_suspected
24.1,1.5,1.3,38.529,2.028,515,glass,0.1,9.8887,0,solar_suspected
24.1,1.5,1.5,38.399,1.78,392,glass,0.1,9.738,0,solar_suspected
24.1,1.5,1.7000000000000002,38.212,1.836,250,glass,0.1,9.5212,0,solar_suspected
24.1,1.5,1.9000000000000001,41.236,0.0,1,glass,0.1,13.0272,0,solar_suspected
24.1,1.7000000000000002,-0.30000000000000004,35.473,1.34,117,glass,0.1,6.3455,1,
24.1,1.7000000000000002,-0.1,36.295,1.42,539,glass,0.1,7.2986,1,
24.1,1.7000000000000002,0.1,36.505,1.775,503,glass,0.1,7.542,1,
24.1,1.7000000000000002,0.30000000000000004,36.591,1.807,453,glass,0.1,7.6417,1,
24.1,1.7000000000000002,0.5,37.358,1.843,424,glass,0.1,8.531,0,solar_suspected
24.1,1.7000000000000002,0.7000000000000001,37.501,1.778,335,glass,0.1,8.6968,0,solar_suspected
24.1,1.7000000000000002,0.9,38.21,1.814,369,glass,0.1,9.5188,0,solar_suspected
24.1,1.7000000000000002,1.1,38.378,1.705,486,glass,0.1,9.7136,0,solar_suspected
24.1,1.7000000000000002,1.3,38.358,1.874,446,glass,0.1,9.6904,0,solar_suspected
24.1,1.7000000000000002,1.5,38.411,1.792,278,glass,0.1,9.7519,0,solar_suspected
24.1,1.7000000000000002,1.7000000000000002,38.248,1.641,213,glass,0.1,9.5629,0,solar_suspected
24.1,1.7000000000000002,1.9000000000000001,40.573,0.053,2,glass,0.1,12.2586,0,solar_suspected
24.1,1.9000000000000001,-0.30000000000000004,35.642,1.315,64,glass,0.1,6.5414,1,
24.1,1.9000000000000001,-0.1,36.037,1.473,646,glass,0.1,6.9994,1,
24.1,1.9000000000000001,0.1,36.233,1.73,623,glass,0.1,7.2267,1,
24.1,1.9000000000000001,0.30000000000000004,36.411,1.998,547,glass,0.1,7.433,1,
24.1,1.9000000000000001,0.5,36.927,1.84,398,glass,0.1,8.0313,0,solar_suspected
24.1,1.9000000000000001,0.7000000000000001,37.157,1.846,267,glass,0.1,8.298,0,solar_suspected
24.1,1.9000000000000001,0.9,37.938,1.921,441,glass,0.1,9.2035,0,solar_suspected
24.1,1.9000000000000001,1.1,38.227,1.783,587,glass,0.1,9.5386,0,solar_suspected
24.1,1.9000000000000001,1.3,38.226,1.812,543,glass,0.1,9.5374,0,solar_suspected
24.1,1.9000000000000001,1.5,38.204,1.894,295,glass,0.1,9.5119,0,solar_suspected
24.1,1.9000000000000001,1.7000000000000002,37.773,1.567,168,glass,0.1,9.0122,0,solar_suspected
24.1,1.9000000000000001,1.9000000000000001,40.334,0.0,1,plastic,0.6,11.9814,0,implausible
24.1,2.1,-0.30000000000000004,35.101,1.33,40,glass,0.1,5.9142,1,
24.1,2.1,-0.1,35.675,1.571,601,glass,0.1,6.5797,1,
24.1,2.1,0.1,35.886,1.915,620,glass,0.1,6.8243,1,
24.1,2.1,0.30000000000000004,36.183,2.191,524,glass,0.1,7.1687,1,
24.1,2.1,0.5,36.588,2.088,369,glass,0.1,7.6383,1,
24.1,2.1,0.7000000000000001,36.528,1.99,230,glass,0.1,7.5687,1,
24.1,2.1,0.9,37.354,2.072,364,glass,0.1,8.5264,0,solar_suspected
24.1,2.1,1.1,37.845,1.971,458,glass,0.1,9.0957,0,solar_suspected
24.1,2.1,1.3,37.821,1.903,381,glass,0.1,9.0678,0,solar_suspected
24.1,2.1,1.5,38.128,1.862,273,glass,0.1,9.4238,0,solar_suspected
24.1,2.1,1.7000000000000002,37.649,1.518,157,glass,0.1,8.8684,0,solar_suspected
24.1,2.3000000000000003,-0.30000000000000004,34.309,1.211,17,glass,0.1,4.9959,1,
24.1,2.3000000000000003,-0.1,35.332,1.549,151,glass,0.1,6.182,1,
24.1,2.3000000000000003,0.1,35.57,1.951,115,glass,0.1,6.458,1,
24.1,2.3000000000000003,0.30000000000000004,35.664,1.99,105,glass,0.1,6.567,1,
24.1,2.3000000000000003,0.5,36.373,2.672,72,glass,0.1,7.389,1,
24.1,2.3000000000000003,0.7000000000000001,35.895,2.026,75,glass,0.1,6.8348,1,
24.1,2.3000000000000003,0.9,36.55,2.274,119,glass,0.1,7.5942,1,
24.1,2.3000000000000003,1.1,37.155,2.257,126,glass,0.1,8.2957,0,solar_suspected
24.1,2.3000000000000003,1.3,37.499,2.21,134,glass,0.1,8.6945,0,solar_suspected
24.1,2.3000000000000003,1.5,37.52,1.856,105,glass,0.1,8.7188,0,solar_suspected
24.1,2.3000000000000003,1.7000000000000002,37.437,1.839,89,glass,0.1,8.6226,0,solar_suspected
24.3,-0.5,0.7000000000000001,37.322,1.965,3,glass,0.1,8.4893,0,solar_suspected
24.3,-0.5,0.9,37.103,0.727,3,glass,0.1,8.2354,0,solar_suspected
24.3,-0.5,1.1,38.343,1.926,3,glass,0.1,9.673,0,solar_suspected
24.3,-0.5,1.3,38.477,1.337,3,glass,0.1,9.8284,0,solar_suspected
24.3,-0.5,1.5,35.138,0.0,1,glass,0.1,5.9571,1,
24.3,-0.5,1.7000000000000002,39.257,0.0,1,glass,0.1,10.7328,0,solar_suspected
24.3,-0.30000000000000004,0.7000000000000001,38.26,0.0,1,glass,0.1,9.5768,0,solar_suspected
24.3,-0.30000000000000004,0.9,33.929,0.0,1,glass,0.1,4.5554,1,
24.3,-0.30000000000000004,1.1,38.347,1.073,2,glass,0.1,9.6777,0,solar_suspected
24.3,-0.30000000000000004,1.3,36.473,0.0,1,glass,0.1,7.5049,1,
24.3,-0.30000000000000004,1.5,38.074,2.005,12,glass,0.1,9.3612,0,solar_suspected
24.3,-0.30000000000000004,1.7000000000000002,37.905,1.977,24,glass,0.1,9.1652,0,solar_suspected
24.3,-0.1,0.7000000000000001,39.014,0.0,1,glass,0.1,10.451,0,solar_suspected
24.3,-0.1,0.9,37.438,1.633,2,glass,0.1,8.6238,0,solar_suspected
24.3,-0.1,1.1,36.02,0.212,2,glass,0.1,6.9797,1,
24.3,-0.1,1.5,39.664,0.0,1,glass,0.1,11.2046,0,solar_suspected
24.3,-0.1,1.7000000000000002,38.364,1.994,19,glass,0.1,9.6974,0,solar_suspected
24.3,0.1,1.1,36.661,0.209,2,glass,0.1,7.7229,1,
24.3,0.1,1.3,40.302,0.0,1,fabric,0.6,11.9443,0,implausible
24.3,0.1,1.5,39.82,0.445,2,glass,0.1,11.3855,0,solar_suspected
24.3,0.1,1.7000000000000002,38.94,1.557,19,glass,0.1,10.3652,0,solar_suspected
24.3,0.30000000000000004,1.3,37.148,0.0,1,glass,0.1,8.2875,0,solar_suspected
24.3,0.30000000000000004,1.7000000000000002,39.876,1.25,10,glass,0.1,11.4504,0,solar_suspected
24.3,0.5,1.1,39.087,0.0,1,glass,0.1,10.5357,0,solar_suspected
24.3,0.5,1.3,39.83,0.522,2,glass,0.1,11.3971,0,solar_suspected
24.3,0.5,1.5,36.725,0.0,1,glass,0.1,7.7971,1,
24.3,0.5,1.7000000000000002,39.897,1.073,9,glass,0.1,11.4748,0,solar_suspected
24.3,0.7000000000000001,1.1,40.002,0.969,2,glass,0.1,11.5965,0,solar_suspected
24.3,0.7000000000000001,1.3,39.737,0.483,2,glass,0.1,11.2893,0,solar_suspected
24.3,0.7000000000000001,1.7000000000000002,39.708,1.131,10,glass,0.1,11.2557,0,solar_suspected
24.3,0.9,1.7000000000000002,40.761,0.284,4,glass,0.1,12.4765,0,solar_suspected
24.3,1.1,0.7000000000000001,39.423,0.0,1,glass,0.1,10.9252,0,solar_suspected
24.3,1.1,0.9,39.357,0.339,4,glass,0.1,10.8487,0,solar_suspected
24.3,1.1,1.1,39.581,0.0,1,fabric,0.6,11.1084,0,implausible
24.3,1.1,1.3,40.819,0.0,1,plastic,0.6,12.5438,0,implausible
24.3,1.1,1.7000000000000002,39.386,1.767,7,glass,0.1,10.8823,0,solar_suspected
24.3,1.3,0.9,39.464,0.023,3,glass,0.1,10.9728,0,solar_suspected
