timestamp,solar_zenith_deg,solar_azimuth_deg,aoi_deg,ghi_w_m2,dni_w_m2,dhi_w_m2,poa_global_w_m2,poa_direct_w_m2,poa_diffuse_w_m2,iam,poa_effective_w_m2
2026-07-30 18:25:00+02:00,67.63768885993674,273.96646889655904,24.13941062471398,384.3333333333333,557.1766725378612,66.82653734896041,589.9082313125675,508.4532959714207,81.45493534114686,0.999056833647836,589.4286752721605
2026-07-30 18:30:00+02:00,68.51145148634802,274.82901246498307,23.024207481496997,370.0,543.0153127426173,64.35412237995577,578.1856043173307,499.75854312735277,78.42706118997788,0.9992009062938803,577.786250410938
2026-07-30 18:35:00+02:00,69.38397071339759,275.68770230177313,21.918992574669094,355.6666666666667,528.0758450769343,61.851157529191624,565.2865082313058,489.9025961333767,75.38391209792914,0.9993250779374246,564.9558621606625
2026-07-30 18:40:00+02:00,70.25503944122576,276.54300694050056,20.825391135238924,341.3333333333333,512.3083866034715,59.32107276816744,551.1655686923814,478.83836564163096,72.32720305075037,0.9994317209634624,550.8934548872974
2026-07-30 18:45:00+02:00,71.12444947953945,277.3953811573214,19.745367570921154,327.0,495.6604808431624,56.76762498410699,535.7761091634259,466.51729667137243,69.2588124920535,0.9995229632301016,535.5535632591201
2026-07-30 18:50:00+02:00,71.99199144405266,278.2452676314799,18.681310175387882,312.66666666666663,478.077441771147,54.194837680276805,519.0705935582814,452.88984138480964,66.18075217347172,0.9996007102703675,518.8897592959615
2026-07-30 18:55:00+02:00,72.85745277474133,279.0930968382698,17.63614194762302,298.33333333333337,459.50298647213765,51.60695497311021,501.00137283693425,437.90622868371247,63.09514415322177,0.9996666648871397,500.85540331477375
2026-07-30 19:00:00+02:00,73.7206174424812,279.93928872009633,16.613459332543787,284.0,439.8801954521301,49.008381244689176,481.52177957150445,421.51758894915986,60.00419062234458,0.9997223447504089,481.4047430001377
2026-07-30 19:05:00+02:00,74.58126355838256,280.7842524885789,15.61771037558589,269.75,419.1530279477167,46.382901841716446,460.5878461159931,403.67764519513486,56.910200920858216,0.9997690978617696,460.49463608456165
2026-07-30 19:10:00+02:00,75.43916251213624,281.62838819936695,14.654414169152709,255.5,397.26852322079634,43.75841650866702,438.16182510083246,384.34511684649897,53.816708254333506,0.9998081163552637,438.08807555897533
